Time,Channel 1,Channel 2,Channel 3
2.445,-3.13,0.5213,-0.258
2.446,28.59,0.5069,-0.278
2.447,107.03,0.5069,-0.200
2.448,99.53,0.5069,-0.064
2.449,79.69,0.5069,-0.001
2.45,105.78,0.5069,0.096
2.451,56.56,0.5069,0.210
2.452,9.37,0.5069,0.209
2.453,36.25,0.5069,0.229
2.454,-3.75,0.5295,0.281
2.455,-65.78,0.5747,0.222
2.456,-57.19,0.5747,0.150
2.457,-97.34,0.5747,0.107
2.458,-140.63,0.5747,-0.045
2.459,-70.16,0.5747,-0.174
2.46,-38.13,0.5747,-0.185
2.461,-54.06,0.5747,-0.250
2.462,42.50,0.5747,-0.293
2.463,84.22,0.5747,-0.165
2.464,48.59,0.5747,-0.125
2.465,102.81,0.5747,-0.068
2.466,104.53,0.5747,0.081
2.467,28.75,0.5747,0.141
2.468,46.56,0.5747,0.138
2.469,59.84,0.5747,0.234
2.47,-24.84,0.4076,0.258
2.471,-24.84,0.0734,0.184
2.472,-12.81,0.2131,0.208
2.473,-111.09,0.4925,0.159
2.474,-116.87,0.4925,-0.014
2.475,-73.75,0.4925,-0.075
2.476,-104.69,0.4925,-0.162
2.477,-57.19,0.4925,-0.284
2.478,23.28,0.4925,-0.276
2.479,22.97,0.4925,-0.238
2.48,53.28,0.4925,-0.230
2.481,118.91,0.4925,-0.131
2.482,90.94,0.4925,0.008
2.483,61.56,0.4925,0.051
2.484,99.69,0.4925,0.131
2.485,37.34,0.3431,0.250
2.486,-11.88,0.0444,0.206
2.487,27.97,0.0444,0.226
2.488,-41.72,0.2130,0.262
2.489,-110.00,0.5503,0.143
2.49,-69.69,0.5503,0.042
2.491,-73.12,0.5503,0.003
2.492,-110.47,0.5503,-0.105
2.493,-56.56,0.5503,-0.218
2.494,-25.63,0.5503,-0.218
2.495,-35.47,0.5503,-0.269
2.496,55.16,0.5503,-0.289
2.497,88.75,0.5503,-0.158
2.498,50.16,0.5503,-0.111
2.499,105.78,0.5503,-0.058
2.5,115.78,0.5503,0.100
2.501,43.75,0.5503,0.173
2.502,43.13,0.5503,0.188
2.503,29.69,0.5466,0.260
2.504,-44.53,0.5391,0.247
2.505,-45.00,0.5391,0.171
2.506,-41.72,0.5391,0.157
2.507,-129.84,0.5391,0.087
2.508,-114.69,0.5391,-0.103
2.509,-38.75,0.5391,-0.142
2.51,-67.03,0.5391,-0.180
2.511,-49.69,0.5391,-0.276
2.512,32.34,0.5391,-0.279
2.513,43.28,0.5391,-0.212
2.514,61.72,0.5391,-0.193
2.515,118.44,0.5391,-0.088
2.516,81.41,0.5391,0.044
2.517,39.06,0.5391,0.075
2.518,82.81,0.5391,0.122
2.519,47.97,0.3668,0.240
2.52,-4.22,0.0222,0.218
2.521,0.16,0.1853,0.232
2.522,-61.09,0.5116,0.218
2.523,-115.94,0.5116,0.110
2.524,-86.41,0.5116,-0.013
2.525,-82.19,0.5116,-0.063
2.526,-108.28,0.5116,-0.178
2.527,-42.34,0.5116,-0.280
2.528,2.66,0.5019,-0.263
2.529,5.94,0.4825,-0.274
2.53,87.66,0.4825,-0.251
2.531,117.66,0.4825,-0.099
2.532,51.25,0.4825,-0.015
2.533,77.66,0.4825,0.003
2.534,102.34,0.4825,0.140
2.535,30.63,0.4825,0.208
2.536,32.50,0.4825,0.201
2.537,23.91,0.5155,0.273
2.538,-60.94,0.5816,0.249
2.539,-60.16,0.5816,0.151
2.54,-72.19,0.5816,0.129
2.541,-135.47,0.5816,0.007
2.542,-101.72,0.5816,-0.142
2.543,-42.66,0.5816,-0.197
2.544,-55.94,0.5816,-0.228
2.545,-8.28,0.5816,-0.308
2.546,81.25,0.5816,-0.244
2.547,69.53,0.5816,-0.146
2.548,84.06,0.5816,-0.105
2.549,119.69,0.5816,0.022
2.55,69.06,0.5816,0.134
2.551,48.28,0.5816,0.160
2.552,75.31,0.5816,0.231
2.553,6.25,0.5916,0.311
2.554,-60.00,0.6116,0.243
2.555,-29.53,0.6116,0.191
2.556,-76.72,0.6116,0.184
2.557,-131.87,0.6116,0.037
2.558,-68.28,0.6116,-0.079
2.559,-82.03,0.6116,-0.099
2.56,-100.78,0.6116,-0.243
2.561,-1.25,0.6116,-0.301
2.562,26.25,0.6116,-0.246
2.563,27.50,0.6116,-0.248
2.564,107.81,0.6116,-0.191
2.565,114.84,0.6116,-0.033
2.566,55.00,0.6116,0.039
2.567,85.94,0.6116,0.077
2.568,76.25,0.6116,0.211
2.569,-18.44,0.4265,0.230
2.57,-5.16,0.0563,0.174
2.571,8.75,0.2107,0.220
2.572,-72.34,0.5197,0.191
2.573,-90.16,0.5197,0.075
2.574,-82.66,0.5197,0.011
2.575,-117.03,0.5197,-0.090
2.576,-65.94,0.5197,-0.223
2.577,-12.19,0.5197,-0.222
2.578,-32.19,0.5197,-0.248
2.579,27.81,0.5197,-0.287
2.58,90.31,0.5197,-0.192
2.581,59.38,0.5197,-0.106
2.582,76.41,0.5197,-0.073
2.583,129.22,0.5197,0.047
2.584,66.09,0.5197,0.185
2.585,23.91,0.5197,0.179
2.586,62.50,0.5197,0.233
2.587,-2.50,0.5542,0.304
2.588,-63.44,0.6231,0.228
2.589,-55.63,0.6231,0.177
2.59,-119.22,0.6231,0.117
2.591,-148.75,0.6231,-0.061
2.592,-67.66,0.6231,-0.181
2.593,-55.00,0.6231,-0.197
2.594,-61.25,0.6231,-0.291
2.595,42.50,0.6231,-0.319
2.596,68.28,0.6231,-0.206
2.597,47.03,0.6231,-0.183
2.598,122.50,0.6231,-0.112
2.599,117.34,0.6231,0.063
2.6,41.72,0.6231,0.123
2.601,82.50,0.6231,0.146
2.602,72.66,0.6231,0.288
2.603,-30.31,0.4367,0.291
2.604,-26.41,0.0637,0.228
2.605,-22.03,0.2190,0.238
2.606,-100.47,0.5294,0.183
2.607,-119.84,0.5294,0.037
2.608,-86.56,0.5294,-0.056
2.609,-107.50,0.5294,-0.136
2.61,-77.66,0.5294,-0.271
2.611,-7.66,0.5294,-0.291
2.612,15.16,0.5294,-0.287
2.613,63.28,0.5294,-0.261
2.614,111.88,0.5294,-0.160
2.615,93.28,0.5294,-0.037
2.616,79.69,0.5294,0.027
2.617,87.66,0.5294,0.123
2.618,41.87,0.5294,0.202
2.619,13.28,0.5294,0.206
2.62,17.66,0.5294,0.228
2.621,-35.16,0.5532,0.242
2.622,-81.09,0.6009,0.158
2.623,-65.78,0.6009,0.079
2.624,-88.44,0.6009,0.027
2.625,-112.19,0.6009,-0.098
2.626,-62.66,0.6009,-0.198
2.627,-51.87,0.6009,-0.223
2.628,-41.72,0.6009,-0.302
2.629,56.72,0.6009,-0.306
2.63,86.41,0.6009,-0.188
2.631,57.50,0.6009,-0.133
2.632,115.47,0.6009,-0.073
2.633,101.87,0.6009,0.098
2.634,36.25,0.6009,0.131
2.635,82.03,0.6009,0.170
2.636,63.28,0.6009,0.295
2.637,-49.84,0.5943,0.297
2.638,-48.59,0.5809,0.195
2.639,-45.31,0.5809,0.199
2.64,-125.16,0.5809,0.104
2.641,-94.22,0.5809,-0.051
2.642,-61.09,0.5809,-0.084
2.643,-100.16,0.5809,-0.173
2.644,-49.37,0.5809,-0.284
2.645,30.16,0.5809,-0.272
2.646,25.00,0.5809,-0.224
2.647,51.41,0.5809,-0.222
2.648,120.00,0.5809,-0.121
2.649,85.00,0.5809,0.018
2.65,70.31,0.5809,0.049
2.651,107.19,0.5809,0.159
2.652,36.88,0.3975,0.263
2.653,-5.16,0.0306,0.233
2.654,18.44,0.0306,0.253
2.655,-53.91,0.1921,0.269
2.656,-124.84,0.5150,0.145
2.657,-82.66,0.5150,0.020
2.658,-82.03,0.5150,-0.020
2.659,-112.66,0.5150,-0.144
2.66,-43.44,0.5150,-0.246
2.661,-10.78,0.5031,-0.231
2.662,4.69,0.4794,-0.267
2.663,84.69,0.4794,-0.222
2.664,85.00,0.4794,-0.098
2.665,54.22,0.4794,-0.052
2.666,94.06,0.4794,0.011
2.667,96.87,0.4794,0.136
2.668,37.97,0.4794,0.204
2.669,49.69,0.4794,0.212
2.67,14.53,0.5325,0.304
2.671,-85.31,0.6388,0.241
2.672,-57.19,0.6388,0.133
2.673,-59.38,0.6388,0.127
2.674,-135.62,0.6388,0.014
2.675,-82.34,0.6388,-0.144
2.676,-41.88,0.6388,-0.150
2.677,-92.34,0.6388,-0.228
2.678,-17.81,0.6388,-0.335
2.679,72.50,0.6388,-0.264
2.68,39.06,0.6388,-0.190
2.681,72.66,0.6388,-0.186
2.682,139.37,0.6388,-0.045
2.683,63.12,0.4600,0.093
2.684,45.47,0.1025,0.082
2.685,79.53,0.1025,0.184
2.686,10.94,0.0799,0.241
2.687,-13.28,0.0347,0.206
2.688,11.09,0.0347,0.214
2.689,-62.66,0.1922,0.228
2.69,-130.31,0.5072,0.089
2.691,-83.28,0.5072,-0.033
2.692,-88.91,0.5072,-0.078
2.693,-93.59,0.5072,-0.210
2.694,-13.13,0.5072,-0.265
2.695,13.12,0.5072,-0.237
2.696,21.41,0.5072,-0.239
2.697,84.22,0.5072,-0.194
2.698,89.06,0.5072,-0.070
2.699,63.75,0.5072,-0.016
2.7,112.03,0.5072,0.057
2.701,92.50,0.5072,0.208
2.702,14.06,0.5072,0.242
2.703,21.09,0.5072,0.237
2.704,2.03,0.5474,0.284
2.705,-77.03,0.6278,0.241
2.706,-74.06,0.6278,0.130
2.707,-89.06,0.6278,0.092
2.708,-142.81,0.6278,-0.048
2.709,-82.50,0.6278,-0.193
2.71,-42.03,0.6278,-0.213
2.711,-65.31,0.6278,-0.277
2.712,28.12,0.6278,-0.343
2.713,94.84,0.6278,-0.221
2.714,42.97,0.6278,-0.154
2.715,90.94,0.6278,-0.135
2.716,140.31,0.6278,0.028
2.717,66.25,0.6278,0.146
2.718,55.78,0.6278,0.161
2.719,80.16,0.6278,0.257
2.72,-10.62,0.6309,0.321
2.721,-61.72,0.6372,0.236
2.722,-32.66,0.6372,0.198
2.723,-101.88,0.6372,0.171
2.724,-129.84,0.6372,-0.006
2.725,-64.37,0.6372,-0.089
2.726,-91.72,0.6372,-0.135
2.727,-90.62,0.6372,-0.273
2.728,14.84,0.6372,-0.316
2.729,45.16,0.6372,-0.243
2.73,29.06,0.6372,-0.226
2.731,99.84,0.6372,-0.185
2.732,116.25,0.6372,-0.026
2.733,65.16,0.6372,0.048
2.734,94.22,0.6372,0.104
2.735,55.78,0.4416,0.236
2.736,-25.16,0.0503,0.216
2.737,8.59,0.0503,0.186
2.738,-13.28,0.2148,0.233
2.739,-95.00,0.5438,0.159
2.74,-79.06,0.5438,0.043
2.741,-75.00,0.5438,0.001
2.742,-122.50,0.5438,-0.107
2.743,-68.28,0.5438,-0.244
2.744,-11.09,0.5438,-0.244
2.745,-13.13,0.5438,-0.266
2.746,57.03,0.5438,-0.270
2.747,98.44,0.5438,-0.152
2.748,59.84,0.5438,-0.073
2.749,85.62,0.5438,-0.032
2.75,112.97,0.5438,0.098
2.751,56.72,0.5438,0.194
2.752,40.00,0.5438,0.212
2.753,47.66,0.5438,0.274
2.754,-28.75,0.5700,0.307
2.755,-67.50,0.6225,0.216
2.756,-70.78,0.6225,0.172
2.757,-137.97,0.6225,0.075
2.758,-134.84,0.6225,-0.104
2.759,-55.78,0.6225,-0.195
2.76,-57.34,0.6225,-0.216
2.761,-50.00,0.6225,-0.310
2.762,55.47,0.6225,-0.316
2.763,70.00,0.6225,-0.199
2.764,51.09,0.6225,-0.176
2.765,122.19,0.6225,-0.097
2.766,107.81,0.6225,0.069
2.767,42.50,0.6225,0.119
2.768,75.78,0.6225,0.154
2.769,56.72,0.4339,0.271
2.77,-28.28,0.0566,0.267
2.771,-16.88,0.0566,0.214
2.772,-42.66,0.2105,0.233
2.773,-139.69,0.5184,0.129
2.774,-96.87,0.5184,-0.046
2.775,-50.47,0.5184,-0.065
2.776,-107.03,0.5184,-0.147
2.777,-52.50,0.5184,-0.279
2.778,28.28,0.5184,-0.252
2.779,15.00,0.5184,-0.223
2.78,60.78,0.5184,-0.222
2.781,115.47,0.5184,-0.101
2.782,60.78,0.5184,0.009
2.783,73.91,0.5184,0.021
2.784,109.37,0.5184,0.157
2.785,39.84,0.5184,0.239
2.786,12.03,0.5184,0.237
2.787,11.25,0.5388,0.263
2.788,-52.81,0.5794,0.259
2.789,-88.28,0.5794,0.158
2.79,-68.91,0.5794,0.083
2.791,-104.06,0.5794,0.020
2.792,-116.25,0.5794,-0.126
2.793,-64.84,0.5794,-0.212
2.794,-51.72,0.5794,-0.255
2.795,-5.31,0.5794,-0.316
2.796,83.91,0.5794,-0.266
2.797,81.41,0.5794,-0.148
2.798,65.62,0.5794,-0.103
2.799,120.62,0.5794,-0.017
2.8,99.84,0.5794,0.138
2.801,36.41,0.5794,0.183
2.802,55.63,0.5794,0.211
2.803,20.94,0.4221,0.294
2.804,-53.75,0.1075,0.253
2.805,-15.62,0.1075,0.187
2.806,-47.03,0.2557,0.222
2.807,-148.28,0.5522,0.092
2.808,-106.41,0.5522,-0.075
2.809,-73.91,0.5522,-0.120
2.81,-105.16,0.5522,-0.223
2.811,-24.84,0.5522,-0.331
2.812,55.16,0.5522,-0.273
2.813,33.44,0.5522,-0.220
2.814,76.09,0.5522,-0.206
2.815,142.19,0.5522,-0.068
2.816,87.19,0.5522,0.079
2.817,70.94,0.5522,0.106
2.818,93.91,0.5522,0.221
2.819,-2.66,0.5609,0.294
2.82,-37.81,0.5784,0.215
2.821,1.88,0.5784,0.218
2.822,-71.41,0.5784,0.219
2.823,-119.84,0.5784,0.076
2.824,-81.09,0.5784,-0.021
2.825,-99.06,0.5784,-0.087
2.826,-98.91,0.5784,-0.219
2.827,-26.88,0.5784,-0.284
2.828,-3.44,0.5534,-0.273
2.829,22.66,0.5034,-0.291
2.83,89.22,0.5034,-0.227
2.831,84.84,0.5034,-0.113
2.832,76.41,0.5034,-0.058
2.833,116.41,0.5034,0.040
2.834,78.44,0.5034,0.175
2.835,18.44,0.5034,0.197
2.836,41.87,0.5034,0.212
2.837,17.19,0.5434,0.281
2.838,-63.75,0.6234,0.247
2.839,-65.00,0.6234,0.153
2.84,-83.28,0.6234,0.117
2.841,-137.50,0.6234,-0.013
2.842,-88.91,0.6234,-0.158
2.843,-56.87,0.6234,-0.191
2.844,-75.78,0.6234,-0.272
2.845,10.47,0.6234,-0.343
2.846,72.97,0.6234,-0.251
2.847,42.03,0.6234,-0.197
2.848,97.34,0.6234,-0.167
2.849,145.94,0.6234,-0.002
2.85,59.53,0.6234,0.125
2.851,33.91,0.6234,0.117
2.852,68.28,0.6234,0.193
2.853,12.19,0.5985,0.253
2.854,-27.66,0.5487,0.217
2.855,-20.63,0.5487,0.198
2.856,-97.66,0.5487,0.176
2.857,-137.03,0.5487,0.003
2.858,-59.84,0.5487,-0.098
2.859,-76.56,0.5487,-0.117
2.86,-89.22,0.5487,-0.252
2.861,3.13,0.5487,-0.295
2.862,23.28,0.5487,-0.245
2.863,32.97,0.5487,-0.249
2.864,100.94,0.5487,-0.179
2.865,110.94,0.5487,-0.047
2.866,71.41,0.5487,0.043
2.867,99.69,0.5487,0.096
2.868,64.69,0.3724,0.242
2.869,-9.84,0.0197,0.225
2.87,31.87,0.0197,0.222
2.871,0.31,0.2083,0.289
2.872,-92.34,0.5856,0.223
2.873,-88.75,0.5856,0.104
2.874,-99.37,0.5856,0.045
2.875,-130.47,0.5856,-0.094
2.876,-69.84,0.5856,-0.216
2.877,-27.34,0.5856,-0.234
2.878,-31.25,0.5856,-0.270
2.879,47.97,0.5856,-0.297
2.88,79.84,0.5856,-0.174
2.881,52.81,0.5856,-0.137
2.882,109.53,0.5856,-0.069
2.883,111.41,0.5856,0.082
2.884,53.59,0.5856,0.154
2.885,53.59,0.5856,0.189
2.886,52.50,0.5856,0.261
2.887,-23.59,0.5854,0.294
2.888,-49.37,0.5850,0.214
2.889,-41.56,0.5850,0.196
2.89,-115.63,0.5850,0.131
2.891,-126.88,0.5850,-0.036
2.892,-62.19,0.5850,-0.123
2.893,-72.03,0.5850,-0.160
2.894,-65.31,0.5850,-0.267
2.895,26.41,0.5850,-0.291
2.896,51.09,0.5850,-0.214
2.897,48.13,0.5850,-0.188
2.898,108.75,0.5850,-0.118
2.899,102.34,0.5850,0.029
2.9,52.03,0.5850,0.087
2.901,89.37,0.5850,0.133
2.902,62.66,0.4047,0.266
2.903,-22.03,0.0441,0.258
2.904,-3.13,0.0441,0.222
2.905,-29.38,0.2086,0.252
2.906,-115.47,0.5378,0.163
2.907,-96.87,0.5378,0.021
2.908,-80.62,0.5378,-0.031
2.909,-122.97,0.5378,-0.140
2.91,-68.13,0.5378,-0.277
2.911,-4.38,0.5378,-0.276
2.912,7.97,0.5378,-0.286
2.913,74.69,0.5378,-0.260
2.914,105.47,0.5378,-0.136
2.915,67.81,0.5378,-0.049
2.916,92.34,0.5378,-0.001
2.917,102.81,0.5378,0.135
2.918,22.19,0.3795,0.205
2.919,18.75,0.0628,0.180
2.92,38.91,0.0628,0.242
2.921,-30.16,0.2299,0.258
2.922,-50.16,0.5641,0.182
2.923,-56.56,0.5641,0.157
2.924,-127.97,0.5641,0.069
2.925,-117.03,0.5641,-0.099
2.926,-60.00,0.5641,-0.165
2.927,-70.78,0.5641,-0.219
2.928,-43.75,0.5641,-0.307
2.929,62.03,0.5641,-0.306
2.93,82.81,0.5641,-0.183
2.931,71.72,0.5641,-0.141
2.932,123.75,0.5641,-0.039
2.933,83.13,0.5641,0.107
2.934,37.66,0.5641,0.127
2.935,72.34,0.5641,0.182
2.936,31.87,0.4030,0.272
2.937,-40.47,0.0809,0.246
2.938,-20.47,0.0809,0.191
2.939,-50.47,0.2252,0.205
2.94,-132.97,0.5138,0.090
2.941,-87.50,0.5138,-0.061
2.942,-71.88,0.5138,-0.085
2.943,-111.88,0.5138,-0.205
2.944,-43.59,0.5138,-0.309
2.945,22.19,0.5138,-0.292
2.946,22.03,0.5138,-0.264
2.947,82.81,0.5138,-0.248
2.948,134.53,0.5138,-0.099
2.949,69.53,0.5138,0.021
2.95,82.81,0.5138,0.040
2.951,102.03,0.5138,0.187
2.952,7.34,0.3570,0.244
2.953,0.31,0.0434,0.202
2.954,23.75,0.0434,0.245
2.955,-63.75,0.2158,0.249
2.956,-98.75,0.5606,0.118
2.957,-83.28,0.5606,0.052
2.958,-117.66,0.5606,-0.049
2.959,-99.22,0.5606,-0.184
2.96,-32.19,0.5606,-0.248
2.961,-32.03,0.5606,-0.248
2.962,2.81,0.5606,-0.312
2.963,95.94,0.5606,-0.242
2.964,81.41,0.5606,-0.120
2.965,62.81,0.5606,-0.080
2.966,114.84,0.5606,0.006
2.967,93.75,0.5606,0.150
2.968,34.22,0.5606,0.193
2.969,45.00,0.5606,0.218
2.97,1.25,0.4152,0.283
2.971,-62.19,0.1244,0.221
2.972,-22.97,0.1244,0.159
2.973,-70.16,0.2775,0.175
2.974,-144.69,0.5838,0.019
2.975,-74.69,0.5838,-0.114
2.976,-66.25,0.5838,-0.131
2.977,-102.19,0.5838,-0.247
2.978,-15.78,0.5838,-0.335
2.979,56.09,0.5838,-0.278
2.98,46.09,0.5838,-0.223
2.981,110.63,0.5838,-0.186
2.982,138.75,0.5838,-0.002
2.983,66.25,0.5838,0.091
2.984,78.75,0.5838,0.131
2.985,70.78,0.5838,0.249
2.986,-9.37,0.4033,0.273
2.987,-7.50,0.0425,0.230
2.988,9.06,0.2027,0.258
2.989,-90.00,0.5231,0.248
2.99,-125.31,0.5231,0.077
2.991,-74.38,0.5231,-0.003
2.992,-101.41,0.5231,-0.071
2.993,-87.97,0.5231,-0.205
2.994,-27.81,0.5231,-0.247
2.995,-9.22,0.5231,-0.261
2.996,36.72,0.5231,-0.266
2.997,92.03,0.5231,-0.188
2.998,87.19,0.5231,-0.082
2.999,84.37,0.5231,-0.013
3,103.44,0.5231,0.087
3.001,59.53,0.5231,0.194
3.002,12.03,0.5231,0.206
3.003,48.13,0.5231,0.218
3.004,-1.41,0.5571,0.302
3.005,-93.28,0.6250,0.215
3.006,-73.12,0.6250,0.116
3.007,-90.78,0.6250,0.069
3.008,-125.47,0.6250,-0.066
3.009,-70.16,0.6250,-0.182
3.01,-50.94,0.6250,-0.206
3.011,-58.28,0.6250,-0.284
3.012,54.84,0.6250,-0.323
3.013,97.19,0.6250,-0.174
3.014,29.69,0.6250,-0.128
3.015,85.78,0.6250,-0.115
3.016,123.44,0.6250,0.043
3.017,56.41,0.6250,0.132
3.018,53.28,0.6250,0.156
3.019,64.69,0.6250,0.238
3.02,-8.91,0.6054,0.286
3.021,-34.53,0.5662,0.221
3.022,-25.78,0.5662,0.217
3.023,-112.66,0.5662,0.169
3.024,-129.53,0.5662,-0.009
3.025,-71.41,0.5662,-0.090
3.026,-85.00,0.5662,-0.152
3.027,-64.53,0.5662,-0.260
3.028,14.37,0.5662,-0.281
3.029,34.37,0.5662,-0.231
3.03,42.81,0.5662,-0.212
3.031,101.88,0.5662,-0.146
3.032,93.28,0.5662,-0.008
3.033,47.19,0.5662,0.041
3.034,87.03,0.5662,0.086
3.035,70.16,0.5662,0.215
3.036,14.69,0.5662,0.227
3.037,12.66,0.5662,0.244
3.038,-30.00,0.5687,0.252
3.039,-85.63,0.5738,0.184
3.04,-96.72,0.5738,0.081
3.041,-107.34,0.5738,-0.009
3.042,-123.91,0.5738,-0.134
3.043,-60.47,0.5738,-0.257
3.044,-20.31,0.5738,-0.255
3.045,-18.59,0.5738,-0.297
3.046,62.97,0.5738,-0.292
3.047,97.97,0.5738,-0.172
3.048,64.53,0.5738,-0.096
3.049,104.37,0.5738,-0.043
3.05,106.88,0.5738,0.113
3.051,36.72,0.5738,0.171
3.052,52.50,0.5738,0.186
3.053,51.72,0.5738,0.276
3.054,-43.13,0.5916,0.289
3.055,-58.75,0.6272,0.190
3.056,-54.84,0.6272,0.172
3.057,-130.47,0.6272,0.080
3.058,-120.47,0.6272,-0.089
3.059,-69.53,0.6272,-0.161
3.06,-88.59,0.6272,-0.228
3.061,-48.59,0.6272,-0.338
3.062,65.16,0.6272,-0.325
3.063,73.91,0.6272,-0.208
3.064,62.19,0.6272,-0.177
3.065,122.03,0.6272,-0.083
3.066,86.25,0.6272,0.067
3.067,51.25,0.6272,0.089
3.068,94.37,0.6272,0.169
3.069,35.94,0.4414,0.278
3.07,-34.84,0.0697,0.241
3.071,-8.75,0.0697,0.208
3.072,-29.53,0.2117,0.223
3.073,-110.78,0.4956,0.149
3.074,-98.59,0.4956,0.002
3.075,-86.09,0.4956,-0.048
3.076,-107.97,0.4956,-0.170
3.077,-43.75,0.4956,-0.264
3.078,-4.22,0.4956,-0.258
3.079,6.72,0.4956,-0.272
3.08,85.16,0.4956,-0.244
3.081,115.78,0.4956,-0.102
3.082,72.34,0.4956,-0.013
3.083,87.66,0.4956,0.043
3.084,85.00,0.4956,0.163
3.085,4.69,0.3441,0.213
3.086,14.38,0.0409,0.172
3.087,23.44,0.2145,0.242
3.088,-57.97,0.5616,0.219
3.089,-60.94,0.5616,0.126
3.09,-76.25,0.5616,0.097
3.091,-132.34,0.5616,-0.027
3.092,-78.28,0.5616,-0.168
3.093,-36.56,0.5616,-0.183
3.094,-68.28,0.5616,-0.241
3.095,-5.94,0.5616,-0.320
3.096,87.66,0.5616,-0.253
3.097,73.28,0.5616,-0.145
3.098,75.00,0.5616,-0.106
3.099,120.00,0.5616,0.005
3.1,81.09,0.5616,0.134
3.101,42.50,0.5616,0.168
3.102,60.16,0.5616,0.219
3.103,13.28,0.5821,0.288
3.104,-45.94,0.6231,0.245
3.105,-25.78,0.6231,0.196
3.106,-68.13,0.6231,0.194
3.107,-136.56,0.6231,0.060
3.108,-89.06,0.6231,-0.079
3.109,-84.37,0.6231,-0.118
3.11,-108.44,0.6231,-0.248
3.111,-0.78,0.6231,-0.335
3.112,55.00,0.6231,-0.250
3.113,24.69,0.6231,-0.225
3.114,80.47,0.6231,-0.200
3.115,129.84,0.6231,-0.064
3.116,78.28,0.6231,0.059
3.117,86.88,0.6231,0.092
3.118,87.34,0.6231,0.233
3.119,-9.53,0.4330,0.267
3.12,-11.72,0.0528,0.214
3.121,0.78,0.2054,0.243
3.122,-82.34,0.5106,0.216
3.123,-110.78,0.5106,0.079
3.124,-72.19,0.5106,-0.006
3.125,-93.28,0.5106,-0.066
3.126,-85.62,0.5106,-0.193
3.127,-25.00,0.5106,-0.237
3.128,-15.16,0.5106,-0.242
3.129,22.81,0.5106,-0.267
3.13,88.44,0.5106,-0.197
3.131,75.78,0.5106,-0.090
3.132,79.53,0.5106,-0.045
3.133,120.00,0.5106,0.069
3.134,72.19,0.5106,0.195
3.135,14.38,0.5106,0.213
3.136,40.16,0.5106,0.223
3.137,-4.53,0.5482,0.293
3.138,-67.50,0.6234,0.214
3.139,-53.44,0.6234,0.158
3.14,-100.62,0.6234,0.108
3.141,-133.59,0.6234,-0.043
3.142,-61.87,0.6234,-0.160
3.143,-52.50,0.6234,-0.167
3.144,-81.72,0.6234,-0.265
3.145,8.91,0.6234,-0.330
3.146,61.72,0.6234,-0.247
3.147,38.44,0.6234,-0.207
3.148,110.63,0.6234,-0.170
3.149,134.06,0.6234,0.015
3.15,56.88,0.6234,0.098
3.151,82.97,0.6234,0.128
3.152,74.53,0.6234,0.264
3.153,-24.69,0.4366,0.278
3.154,-14.84,0.0628,0.215
3.155,-3.75,0.2123,0.248
3.156,-100.00,0.5113,0.207
3.157,-129.53,0.5113,0.048
3.158,-76.25,0.5113,-0.052
3.159,-105.78,0.5113,-0.105
3.16,-78.28,0.5113,-0.263
3.161,12.19,0.5113,-0.261
3.162,11.09,0.5113,-0.239
3.163,39.06,0.5113,-0.239
3.164,98.44,0.5113,-0.161
3.165,80.62,0.5113,-0.042
3.166,71.88,0.5113,0.000
3.167,113.28,0.5113,0.102
3.168,57.50,0.3443,0.227
3.169,-0.94,0.0103,0.217
3.17,21.25,0.0103,0.225
3.171,-17.66,0.1833,0.259
3.172,-71.88,0.5294,0.190
3.173,-62.66,0.5294,0.115
3.174,-100.00,0.5294,0.064
3.175,-133.44,0.5294,-0.085
3.176,-57.19,0.5294,-0.203
3.177,-17.34,0.5294,-0.199
3.178,-35.62,0.5294,-0.237
3.179,30.31,0.5294,-0.270
3.18,60.47,0.5294,-0.177
3.181,48.13,0.5294,-0.149
3.182,113.59,0.5294,-0.080
3.183,107.81,0.5294,0.078
3.184,40.00,0.5294,0.135
3.185,55.78,0.5294,0.158
3.186,50.78,0.5294,0.247
3.187,-26.72,0.5486,0.259
3.188,-30.00,0.5872,0.193
3.189,-42.03,0.5872,0.199
3.19,-134.69,0.5872,0.109
3.191,-115.16,0.5872,-0.070
3.192,-56.87,0.5872,-0.121
3.193,-98.12,0.5872,-0.184
3.194,-72.03,0.5872,-0.317
3.195,42.66,0.5872,-0.328
3.196,61.41,0.5872,-0.232
3.197,63.59,0.5872,-0.205
3.198,127.03,0.5872,-0.105
3.199,92.81,0.5872,0.049
3.2,54.22,0.5872,0.081
3.201,91.88,0.5872,0.158
3.202,42.66,0.3995,0.265
3.203,1.09,0.0241,0.243
3.204,17.34,0.0241,0.267
3.205,-45.94,0.2016,0.278
3.206,-113.59,0.5566,0.175
3.207,-84.37,0.5566,0.050
3.208,-93.44,0.5566,0.006
3.209,-128.75,0.5566,-0.137
3.21,-61.09,0.5566,-0.251
3.211,-13.91,0.5566,-0.259
3.212,6.41,0.5566,-0.279
3.213,79.69,0.5566,-0.246
3.214,84.84,0.5566,-0.120
3.215,60.47,0.5566,-0.076
3.216,110.31,0.5566,0.001
3.217,85.62,0.5566,0.144
3.218,23.59,0.5566,0.173
3.219,54.22,0.5566,0.192
3.22,32.81,0.5802,0.281
3.221,-63.44,0.6275,0.257
3.222,-58.91,0.6275,0.154
